Zeit,Wert
2020-01-01 00:00:04.559,289.2835
2020-01-01 00:00:04.560,288.2443
2020-01-01 00:00:04.561,287.2515
2020-01-01 00:00:04.562,286.3091
2020-01-01 00:00:04.563,285.4206
2020-01-01 00:00:04.564,284.5897
2020-01-01 00:00:04.565,283.8197
2020-01-01 00:00:04.566,283.1134
2020-01-01 00:00:04.567,282.4739
2020-01-01 00:00:04.568,281.9035
2020-01-01 00:00:04.569,281.4045
2020-01-01 00:00:04.570,280.9789
2020-01-01 00:00:04.571,280.6283
2020-01-01 00:00:04.572,280.3543
2020-01-01 00:00:04.573,280.1577
2020-01-01 00:00:04.574,280.0395
2020-01-01 00:00:04.575,280.0000
2020-01-01 00:00:04.576,280.0395
2020-01-01 00:00:04.577,280.1577
2020-01-01 00:00:04.578,280.3543
2020-01-01 00:00:04.579,280.6283
2020-01-01 00:00:04.580,280.9789
2020-01-01 00:00:04.581,281.4045
2020-01-01 00:00:04.582,281.9035
2020-01-01 00:00:04.583,282.4739
2020-01-01 00:00:04.584,283.1134
2020-01-01 00:00:04.585,283.8197
2020-01-01 00:00:04.586,284.5897
2020-01-01 00:00:04.587,285.4206
2020-01-01 00:00:04.588,286.3091
2020-01-01 00:00:04.589,287.2515
2020-01-01 00:00:04.590,288.2443
2020-01-01 00:00:04.591,289.2835
2020-01-01 00:00:04.592,290.3649
2020-01-01 00:00:04.593,291.4844
2020-01-01 00:00:04.594,292.6375
2020-01-01 00:00:04.595,293.8197
2020-01-01 00:00:04.596,295.0262
2020-01-01 00:00:04.597,296.2524
2020-01-01 00:00:04.598,297.4933
2020-01-01 00:00:04.599,298.7442
2020-01-01 00:00:04.600,300.0000
2020-01-01 00:00:04.601,301.2558
2020-01-01 00:00:04.602,302.5067
2020-01-01 00:00:04.603,303.7476
2020-01-01 00:00:04.604,304.9738
2020-01-01 00:00:04.605,306.1803
2020-01-01 00:00:04.606,307.3625
2020-01-01 00:00:04.607,308.5156
2020-01-01 00:00:04.608,309.6351
2020-01-01 00:00:04.609,310.7165
2020-01-01 00:00:04.610,311.7557
2020-01-01 00:00:04.611,312.7485
2020-01-01 00:00:04.612,313.6909
2020-01-01 00:00:04.613,314.5794
2020-01-01 00:00:04.614,315.4103
2020-01-01 00:00:04.615,316.1803
2020-01-01 00:00:04.616,316.8866
2020-01-01 00:00:04.617,317.5261
2020-01-01 00:00:04.618,318.0965
2020-01-01 00:00:04.619,318.5955
2020-01-01 00:00:04.620,319.0211
2020-01-01 00:00:04.621,319.3717
2020-01-01 00:00:04.622,319.6457
2020-01-01 00:00:04.623,319.8423
2020-01-01 00:00:04.624,319.9605
2020-01-01 00:00:04.625,320.0000
2020-01-01 00:00:04.626,319.9605
2020-01-01 00:00:04.627,319.8423
2020-01-01 00:00:04.628,319.6457
2020-01-01 00:00:04.629,319.3717
2020-01-01 00:00:04.630,319.0211
2020-01-01 00:00:04.631,318.5955
2020-01-01 00:00:04.632,318.0965
2020-01-01 00:00:04.633,317.5261
2020-01-01 00:00:04.634,316.8866
2020-01-01 00:00:04.635,316.1803
2020-01-01 00:00:04.636,315.4103
2020-01-01 00:00:04.637,314.5794
2020-01-01 00:00:04.638,313.6909
2020-01-01 00:00:04.639,312.7485
2020-01-01 00:00:04.640,311.7557
2020-01-01 00:00:04.641,310.7165
2020-01-01 00:00:04.642,309.6351
2020-01-01 00:00:04.643,308.5156
2020-01-01 00:00:04.644,307.3625
2020-01-01 00:00:04.645,306.1803
2020-01-01 00:00:04.646,304.9738
2020-01-01 00:00:04.647,303.7476
2020-01-01 00:00:04.648,302.5067
2020-01-01 00:00:04.649,301.2558
2020-01-01 00:00:04.650,300.0000
2020-01-01 00:00:04.651,298.7442
2020-01-01 00:00:04.652,297.4933
2020-01-01 00:00:04.653,296.2524
2020-01-01 00:00:04.654,295.0262
2020-01-01 00:00:04.655,293.8197
2020-01-01 00:00:04.656,292.6375
2020-01-01 00:00:04.657,291.4844
2020-01-01 00:00:04.658,290.3649
2020-01-01 00:00:04.659,289.2835
2020-01-01 00:00:04.660,288.2443
2020-01-01 00:00:04.661,287.2515
2020-01-01 00:00:04.662,286.3091
2020-01-01 00:00:04.663,285.4206
2020-01-01 00:00:04.664,284.5897
2020-01-01 00:00:04.665,283.8197
2020-01-01 00:00:04.666,283.1134
2020-01-01 00:00:04.667,282.4739
2020-01-01 00:00:04.668,281.9035
2020-01-01 00:00:04.669,281.4045
2020-01-01 00:00:04.670,280.9789
2020-01-01 00:00:04.671,280.6283
2020-01-01 00:00:04.672,280.3543
2020-01-01 00:00:04.673,280.1577
2020-01-01 00:00:04.674,280.0395
2020-01-01 00:00:04.675,280.0000
2020-01-01 00:00:04.676,280.0395
2020-01-01 00:00:04.677,280.1577
2020-01-01 00:00:04.678,280.3543
2020-01-01 00:00:04.679,280.6283
2020-01-01 00:00:04.680,280.9789
2020-01-01 00:00:04.681,281.4045
2020-01-01 00:00:04.682,281.9035
2020-01-01 00:00:04.683,282.4739
2020-01-01 00:00:04.684,283.1134
2020-01-01 00:00:04.685,283.8197
2020-01-01 00:00:04.686,284.5897
2020-01-01 00:00:04.687,285.4206
2020-01-01 00:00:04.688,286.3091
2020-01-01 00:00:04.689,287.2515
2020-01-01 00:00:04.690,288.2443
2020-01-01 00:00:04.691,289.2835
2020-01-01 00:00:04.692,290.3649
2020-01-01 00:00:04.693,291.4844
2020-01-01 00:00:04.694,292.6375
2020-01-01 00:00:04.695,293.8197
2020-01-01 00:00:04.696,295.0262
2020-01-01 00:00:04.697,296.2524
2020-01-01 00:00:04.698,297.4933
2020-01-01 00:00:04.699,298.7442
2020-01-01 00:00:04.700,300.0000
2020-01-01 00:00:04.701,301.2558
2020-01-01 00:00:04.702,302.5067
2020-01-01 00:00:04.703,303.7476
2020-01-01 00:00:04.704,304.9738
2020-01-01 00:00:04.705,306.1803
2020-01-01 00:00:04.706,307.3625
2020-01-01 00:00:04.707,308.5156
2020-01-01 00:00:04.708,309.6351
2020-01-01 00:00:04.709,310.7165
2020-01-01 00:00:04.710,311.7557
2020-01-01 00:00:04.711,312.7485
2020-01-01 00:00:04.712,313.6909
2020-01-01 00:00:04.713,314.5794
2020-01-01 00:00:04.714,315.4103
2020-01-01 00:00:04.715,316.1803
2020-01-01 00:00:04.716,316.8866
2020-01-01 00:00:04.717,317.5261
2020-01-01 00:00:04.718,318.0965
2020-01-01 00:00:04.719,318.5955
2020-01-01 00:00:04.720,319.0211
2020-01-01 00:00:04.721,319.3717
2020-01-01 00:00:04.722,319.6457
2020-01-01 00:00:04.723,319.8423
2020-01-01 00:00:04.724,319.9605
2020-01-01 00:00:04.725,320.0000
2020-01-01 00:00:04.726,319.9605
2020-01-01 00:00:04.727,319.8423
2020-01-01 00:00:04.728,319.6457
2020-01-01 00:00:04.729,319.3717
2020-01-01 00:00:04.730,319.0211
2020-01-01 00:00:04.731,318.5955
2020-01-01 00:00:04.732,318.0965
2020-01-01 00:00:04.733,317.5261
2020-01-01 00:00:04.734,316.8866
2020-01-01 00:00:04.735,316.1803
2020-01-01 00:00:04.736,315.4103
2020-01-01 00:00:04.737,314.5794
2020-01-01 00:00:04.738,313.6909
2020-01-01 00:00:04.739,312.7485
2020-01-01 00:00:04.740,311.7557
2020-01-01 00:00:04.741,310.7165
2020-01-01 00:00:04.742,309.6351
2020-01-01 00:00:04.743,308.5156
2020-01-01 00:00:04.744,307.3625
2020-01-01 00:00:04.745,306.1803
2020-01-01 00:00:04.746,304.9738
2020-01-01 00:00:04.747,303.7476
2020-01-01 00:00:04.748,302.5067
2020-01-01 00:00:04.749,301.2558
2020-01-01 00:00:04.750,300.0000
2020-01-01 00:00:04.751,298.7442
2020-01-01 00:00:04.752,297.4933
2020-01-01 00:00:04.753,296.2524
2020-01-01 00:00:04.754,295.0262
2020-01-01 00:00:04.755,293.8197
2020-01-01 00:00:04.756,292.6375
2020-01-01 00:00:04.757,291.4844
2020-01-01 00:00:04.758,290.3649
2020-01-01 00:00:04.759,289.2835
2020-01-01 00:00:04.760,288.2443
2020-01-01 00:00:04.761,287.2515
2020-01-01 00:00:04.762,286.3091
2020-01-01 00:00:04.763,285.4206
2020-01-01 00:00:04.764,284.5897
2020-01-01 00:00:04.765,283.8197
2020-01-01 00:00:04.766,283.1134
2020-01-01 00:00:04.767,282.4739
2020-01-01 00:00:04.768,281.9035
2020-01-01 00:00:04.769,281.4045
2020-01-01 00:00:04.770,280.9789
2020-01-01 00:00:04.771,280.6283
2020-01-01 00:00:04.772,280.3543
2020-01-01 00:00:04.773,280.1577
2020-01-01 00:00:04.774,280.0395
2020-01-01 00:00:04.775,280.0000
2020-01-01 00:00:04.776,280.0395
2020-01-01 00:00:04.777,280.1577
2020-01-01 00:00:04.778,280.3543
2020-01-01 00:00:04.779,280.6283
2020-01-01 00:00:04.780,280.9789
2020-01-01 00:00:04.781,281.4045
2020-01-01 00:00:04.782,281.9035
2020-01-01 00:00:04.783,282.4739
2020-01-01 00:00:04.784,283.1134
2020-01-01 00:00:04.785,283.8197
2020-01-01 00:00:04.786,284.5897
2020-01-01 00:00:04.787,285.4206
2020-01-01 00:00:04.788,286.3091
2020-01-01 00:00:04.789,287.2515
2020-01-01 00:00:04.790,288.2443
2020-01-01 00:00:04.791,289.2835
2020-01-01 00:00:04.792,290.3649
2020-01-01 00:00:04.793,291.4844
2020-01-01 00:00:04.794,292.6375
2020-01-01 00:00:04.795,293.8197
2020-01-01 00:00:04.796,295.0262
2020-01-01 00:00:04.797,296.2524
2020-01-01 00:00:04.798,297.4933
2020-01-01 00:00:04.799,298.7442
2020-01-01 00:00:04.800,300.0000
2020-01-01 00:00:04.801,301.2558
2020-01-01 00:00:04.802,302.5067
2020-01-01 00:00:04.803,303.7476
2020-01-01 00:00:04.804,304.9738
2020-01-01 00:00:04.805,306.1803
2020-01-01 00:00:04.806,307.3625
2020-01-01 00:00:04.807,308.5156
2020-01-01 00:00:04.808,309.6351
2020-01-01 00:00:04.809,310.7165
2020-01-01 00:00:04.810,311.7557
2020-01-01 00:00:04.811,312.7485
2020-01-01 00:00:04.812,313.6909
2020-01-01 00:00:04.813,314.5794
2020-01-01 00:00:04.814,315.4103
2020-01-01 00:00:04.815,316.1803
2020-01-01 00:00:04.816,316.8866
2020-01-01 00:00:04.817,317.5261
2020-01-01 00:00:04.818,318.0965
2020-01-01 00:00:04.819,318.5955
2020-01-01 00:00:04.820,319.0211
2020-01-01 00:00:04.821,319.3717
2020-01-01 00:00:04.822,319.6457
2020-01-01 00:00:04.823,319.8423
2020-01-01 00:00:04.824,319.9605
2020-01-01 00:00:04.825,320.0000
2020-01-01 00:00:04.826,319.9605
2020-01-01 00:00:04.827,319.8423
2020-01-01 00:00:04.828,319.6457
2020-01-01 00:00:04.829,319.3717
2020-01-01 00:00:04.830,319.0211
2020-01-01 00:00:04.831,318.5955
2020-01-01 00:00:04.832,318.0965
2020-01-01 00:00:04.833,317.5261
2020-01-01 00:00:04.834,316.8866
2020-01-01 00:00:04.835,316.1803
2020-01-01 00:00:04.836,315.4103
2020-01-01 00:00:04.837,314.5794
2020-01-01 00:00:04.838,313.6909
2020-01-01 00:00:04.839,312.7485
2020-01-01 00:00:04.840,311.7557
2020-01-01 00:00:04.841,310.7165
2020-01-01 00:00:04.842,309.6351
2020-01-01 00:00:04.843,308.5156
2020-01-01 00:00:04.844,307.3625
2020-01-01 00:00:04.845,306.1803
2020-01-01 00:00:04.846,304.9738
2020-01-01 00:00:04.847,303.7476
2020-01-01 00:00:04.848,302.5067
2020-01-01 00:00:04.849,301.2558
2020-01-01 00:00:04.850,300.0000
2020-01-01 00:00:04.851,298.7442
2020-01-01 00:00:04.852,297.4933
2020-01-01 00:00:04.853,296.2524
2020-01-01 00:00:04.854,295.0262
2020-01-01 00:00:04.855,293.8197
2020-01-01 00:00:04.856,292.6375
2020-01-01 00:00:04.857,291.4844
2020-01-01 00:00:04.858,290.3649
2020-01-01 00:00:04.859,289.2835
2020-01-01 00:00:04.860,288.2443
2020-01-01 00:00:04.861,287.2515
2020-01-01 00:00:04.862,286.3091
2020-01-01 00:00:04.863,285.4206
2020-01-01 00:00:04.864,284.5897
2020-01-01 00:00:04.865,283.8197
2020-01-01 00:00:04.866,283.1134
2020-01-01 00:00:04.867,282.4739
2020-01-01 00:00:04.868,281.9035
2020-01-01 00:00:04.869,281.4045
2020-01-01 00:00:04.870,280.9789
2020-01-01 00:00:04.871,280.6283
2020-01-01 00:00:04.872,280.3543
2020-01-01 00:00:04.873,280.1577
2020-01-01 00:00:04.874,280.0395
2020-01-01 00:00:04.875,280.0000
2020-01-01 00:00:04.876,280.0395
2020-01-01 00:00:04.877,280.1577
2020-01-01 00:00:04.878,280.3543
2020-01-01 00:00:04.879,280.6283
2020-01-01 00:00:04.880,280.9789
2020-01-01 00:00:04.881,281.4045
2020-01-01 00:00:04.882,281.9035
2020-01-01 00:00:04.883,282.4739
2020-01-01 00:00:04.884,283.1134
2020-01-01 00:00:04.885,283.8197
2020-01-01 00:00:04.886,284.5897
2020-01-01 00:00:04.887,285.4206
2020-01-01 00:00:04.888,286.3091
2020-01-01 00:00:04.889,287.2515
2020-01-01 00:00:04.890,288.2443
2020-01-01 00:00:04.891,289.2835
2020-01-01 00:00:04.892,290.3649
2020-01-01 00:00:04.893,291.4844
2020-01-01 00:00:04.894,292.6375
2020-01-01 00:00:04.895,293.8197
2020-01-01 00:00:04.896,295.0262
2020-01-01 00:00:04.897,296.2524
2020-01-01 00:00:04.898,297.4933
2020-01-01 00:00:04.899,298.7442
2020-01-01 00:00:04.900,300.0000
2020-01-01 00:00:04.901,301.2558
2020-01-01 00:00:04.902,302.5067
2020-01-01 00:00:04.903,303.7476
2020-01-01 00:00:04.904,304.9738
2020-01-01 00:00:04.905,306.1803
2020-01-01 00:00:04.906,307.3625
2020-01-01 00:00:04.907,308.5156
2020-01-01 00:00:04.908,309.6351
2020-01-01 00:00:04.909,310.7165
2020-01-01 00:00:04.910,311.7557
2020-01-01 00:00:04.911,312.7485
2020-01-01 00:00:04.912,313.6909
2020-01-01 00:00:04.913,314.5794
2020-01-01 00:00:04.914,315.4103
2020-01-01 00:00:04.915,316.1803
2020-01-01 00:00:04.916,316.8866
2020-01-01 00:00:04.917,317.5261
2020-01-01 00:00:04.918,318.0965
2020-01-01 00:00:04.919,318.5955
2020-01-01 00:00:04.920,319.0211
2020-01-01 00:00:04.921,319.3717
2020-01-01 00:00:04.922,319.6457
2020-01-01 00:00:04.923,319.8423
2020-01-01 00:00:04.924,319.9605
2020-01-01 00:00:04.925,320.0000
2020-01-01 00:00:04.926,319.9605
2020-01-01 00:00:04.927,319.8423
2020-01-01 00:00:04.928,319.6457
2020-01-01 00:00:04.929,319.3717
2020-01-01 00:00:04.930,319.0211
2020-01-01 00:00:04.931,318.5955
2020-01-01 00:00:04.932,318.0965
2020-01-01 00:00:04.933,317.5261
2020-01-01 00:00:04.934,316.8866
2020-01-01 00:00:04.935,316.1803
2020-01-01 00:00:04.936,315.4103
2020-01-01 00:00:04.937,314.5794
2020-01-01 00:00:04.938,313.6909
2020-01-01 00:00:04.939,312.7485
2020-01-01 00:00:04.940,311.7557
2020-01-01 00:00:04.941,310.7165
2020-01-01 00:00:04.942,309.6351
2020-01-01 00:00:04.943,308.5156
2020-01-01 00:00:04.944,307.3625
2020-01-01 00:00:04.945,306.1803
2020-01-01 00:00:04.946,304.9738
2020-01-01 00:00:04.947,303.7476
2020-01-01 00:00:04.948,302.5067
2020-01-01 00:00:04.949,301.2558
2020-01-01 00:00:04.950,300.0000
2020-01-01 00:00:04.951,298.7442
2020-01-01 00:00:04.952,297.4933
2020-01-01 00:00:04.953,296.2524
2020-01-01 00:00:04.954,295.0262
2020-01-01 00:00:04.955,293.8197
2020-01-01 00:00:04.956,292.6375
2020-01-01 00:00:04.957,291.4844
2020-01-01 00:00:04.958,290.3649
2020-01-01 00:00:04.959,289.2835
2020-01-01 00:00:04.960,288.2443
2020-01-01 00:00:04.961,287.2515
2020-01-01 00:00:04.962,286.3091
2020-01-01 00:00:04.963,285.4206
2020-01-01 00:00:04.964,284.5897
2020-01-01 00:00:04.965,283.8197
2020-01-01 00:00:04.966,283.1134
2020-01-01 00:00:04.967,282.4739
2020-01-01 00:00:04.968,281.9035
2020-01-01 00:00:04.969,281.4045
2020-01-01 00:00:04.970,280.9789
2020-01-01 00:00:04.971,280.6283
2020-01-01 00:00:04.972,280.3543
2020-01-01 00:00:04.973,280.1577
2020-01-01 00:00:04.974,280.0395
2020-01-01 00:00:04.975,280.0000
2020-01-01 00:00:04.976,280.0395
2020-01-01 00:00:04.977,280.1577
2020-01-01 00:00:04.978,280.3543
2020-01-01 00:00:04.979,280.6283
2020-01-01 00:00:04.980,280.9789
2020-01-01 00:00:04.981,281.4045
2020-01-01 00:00:04.982,281.9035
2020-01-01 00:00:04.983,282.4739
2020-01-01 00:00:04.984,283.1134
2020-01-01 00:00:04.985,283.8197
2020-01-01 00:00:04.986,284.5897
2020-01-01 00:00:04.987,285.4206
2020-01-01 00:00:04.988,286.3091
2020-01-01 00:00:04.989,287.2515
2020-01-01 00:00:04.990,288.2443
2020-01-01 00:00:04.991,289.2835
2020-01-01 00:00:04.992,290.3649
2020-01-01 00:00:04.993,291.4844
2020-01-01 00:00:04.994,292.6375
2020-01-01 00:00:04.995,293.8197
2020-01-01 00:00:04.996,295.0262
2020-01-01 00:00:04.997,296.2524
2020-01-01 00:00:04.998,297.4933
2020-01-01 00:00:04.999,298.7442
2020-01-01 00:00:05.000,300.0000
2020-01-01 00:00:05.001,301.2558
2020-01-01 00:00:05.002,302.5067
2020-01-01 00:00:05.003,303.7476
2020-01-01 00:00:05.004,304.9738
2020-01-01 00:00:05.005,306.1803
2020-01-01 00:00:05.006,307.3625
2020-01-01 00:00:05.007,308.5156
2020-01-01 00:00:05.008,309.6351
2020-01-01 00:00:05.009,310.7165
2020-01-01 00:00:05.010,311.7557
2020-01-01 00:00:05.011,312.7485
2020-01-01 00:00:05.012,313.6909
2020-01-01 00:00:05.013,314.5794
2020-01-01 00:00:05.014,315.4103
2020-01-01 00:00:05.015,316.1803
2020-01-01 00:00:05.016,316.8866
2020-01-01 00:00:05.017,317.5261
2020-01-01 00:00:05.018,318.0965
2020-01-01 00:00:05.019,318.5955
2020-01-01 00:00:05.020,319.0211
2020-01-01 00:00:05.021,319.3717
2020-01-01 00:00:05.022,319.6457
2020-01-01 00:00:05.023,319.8423
2020-01-01 00:00:05.024,319.9605
2020-01-01 00:00:05.025,320.0000
2020-01-01 00:00:05.026,319.9605
2020-01-01 00:00:05.027,319.8423
2020-01-01 00:00:05.028,319.6457
2020-01-01 00:00:05.029,319.3717
2020-01-01 00:00:05.030,319.0211
2020-01-01 00:00:05.031,318.5955
2020-01-01 00:00:05.032,318.0965
2020-01-01 00:00:05.033,317.5261
2020-01-01 00:00:05.034,316.8866
2020-01-01 00:00:05.035,316.1803
2020-01-01 00:00:05.036,315.4103
2020-01-01 00:00:05.037,314.5794
2020-01-01 00:00:05.038,313.6909
2020-01-01 00:00:05.039,312.7485
2020-01-01 00:00:05.040,311.7557
2020-01-01 00:00:05.041,310.7165
2020-01-01 00:00:05.042,309.6351
2020-01-01 00:00:05.043,308.5156
2020-01-01 00:00:05.044,307.3625
2020-01-01 00:00:05.045,306.1803
2020-01-01 00:00:05.046,304.9738
2020-01-01 00:00:05.047,303.7476
2020-01-01 00:00:05.048,302.5067
2020-01-01 00:00:05.049,301.2558
2020-01-01 00:00:05.050,300.0000
2020-01-01 00:00:05.051,298.7442
2020-01-01 00:00:05.052,297.4933
2020-01-01 00:00:05.053,296.2524
2020-01-01 00:00:05.054,295.0262
2020-01-01 00:00:05.055,293.8197
2020-01-01 00:00:05.056,292.6375
2020-01-01 00:00:05.057,291.4844
2020-01-01 00:00:05.058,290.3649
2020-01-01 00:00:05.059,289.2835
2020-01-01 00:00:05.060,288.2443
2020-01-01 00:00:05.061,287.2515
2020-01-01 00:00:05.062,286.3091
2020-01-01 00:00:05.063,285.4206
2020-01-01 00:00:05.064,284.5897
2020-01-01 00:00:05.065,283.8197
2020-01-01 00:00:05.066,283.1134
2020-01-01 00:00:05.067,282.4739
2020-01-01 00:00:05.068,281.9035
2020-01-01 00:00:05.069,281.4045
2020-01-01 00:00:05.070,280.9789
2020-01-01 00:00:05.071,280.6283
2020-01-01 00:00:05.072,280.3543
2020-01-01 00:00:05.073,280.1577
2020-01-01 00:00:05.074,280.0395
2020-01-01 00:00:05.075,280.0000
2020-01-01 00:00:05.076,280.0395
2020-01-01 00:00:05.077,280.1577
2020-01-01 00:00:05.078,280.3543
2020-01-01 00:00:05.079,280.6283
2020-01-01 00:00:05.080,280.9789
2020-01-01 00:00:05.081,281.4045
2020-01-01 00:00:05.082,281.9035
2020-01-01 00:00:05.083,282.4739
2020-01-01 00:00:05.084,283.1134
2020-01-01 00:00:05.085,283.8197
2020-01-01 00:00:05.086,284.5897
2020-01-01 00:00:05.087,285.4206
2020-01-01 00:00:05.088,286.3091
2020-01-01 00:00:05.089,287.2515
2020-01-01 00:00:05.090,288.2443
2020-01-01 00:00:05.091,289.2835
2020-01-01 00:00:05.092,290.3649
2020-01-01 00:00:05.093,291.4844
2020-01-01 00:00:05.094,292.6375
2020-01-01 00:00:05.095,293.8197
2020-01-01 00:00:05.096,295.0262
2020-01-01 00:00:05.097,296.2524
2020-01-01 00:00:05.098,297.4933
2020-01-01 00:00:05.099,298.7442
2020-01-01 00:00:05.100,300.0000
2020-01-01 00:00:05.101,301.2558
2020-01-01 00:00:05.102,302.5067
2020-01-01 00:00:05.103,303.7476
2020-01-01 00:00:05.104,304.9738
2020-01-01 00:00:05.105,306.1803
2020-01-01 00:00:05.106,307.3625
2020-01-01 00:00:05.107,308.5156
2020-01-01 00:00:05.108,309.6351
2020-01-01 00:00:05.109,310.7165
2020-01-01 00:00:05.110,311.7557
2020-01-01 00:00:05.111,312.7485
2020-01-01 00:00:05.112,313.6909
2020-01-01 00:00:05.113,314.5794
2020-01-01 00:00:05.114,315.4103
2020-01-01 00:00:05.115,316.1803
2020-01-01 00:00:05.116,316.8866
2020-01-01 00:00:05.117,317.5261
2020-01-01 00:00:05.118,318.0965
2020-01-01 00:00:05.119,318.5955
2020-01-01 00:00:05.120,319.0211
2020-01-01 00:00:05.121,319.3717
2020-01-01 00:00:05.122,319.6457
2020-01-01 00:00:05.123,319.8423
2020-01-01 00:00:05.124,319.9605
2020-01-01 00:00:05.125,320.0000
2020-01-01 00:00:05.126,319.9605
2020-01-01 00:00:05.127,319.8423
2020-01-01 00:00:05.128,319.6457
2020-01-01 00:00:05.129,319.3717
2020-01-01 00:00:05.130,319.0211
2020-01-01 00:00:05.131,318.5955
2020-01-01 00:00:05.132,318.0965
2020-01-01 00:00:05.133,317.5261
2020-01-01 00:00:05.134,316.8866
2020-01-01 00:00:05.135,316.1803
2020-01-01 00:00:05.136,315.4103
2020-01-01 00:00:05.137,314.5794
2020-01-01 00:00:05.138,313.6909
2020-01-01 00:00:05.139,312.7485
2020-01-01 00:00:05.140,311.7557
2020-01-01 00:00:05.141,310.7165
2020-01-01 00:00:05.142,309.6351
2020-01-01 00:00:05.143,308.5156
2020-01-01 00:00:05.144,307.3625
2020-01-01 00:00:05.145,306.1803
2020-01-01 00:00:05.146,304.9738
2020-01-01 00:00:05.147,303.7476
2020-01-01 00:00:05.148,302.5067
2020-01-01 00:00:05.149,301.2558
2020-01-01 00:00:05.150,300.0000
2020-01-01 00:00:05.151,298.7442
2020-01-01 00:00:05.152,297.4933
2020-01-01 00:00:05.153,296.2524
2020-01-01 00:00:05.154,295.0262
2020-01-01 00:00:05.155,293.8197
2020-01-01 00:00:05.156,292.6375
2020-01-01 00:00:05.157,291.4844
2020-01-01 00:00:05.158,290.3649
2020-01-01 00:00:05.159,289.2835
2020-01-01 00:00:05.160,288.2443
2020-01-01 00:00:05.161,287.2515
2020-01-01 00:00:05.162,286.3091
2020-01-01 00:00:05.163,285.4206
2020-01-01 00:00:05.164,284.5897
2020-01-01 00:00:05.165,283.8197
2020-01-01 00:00:05.166,283.1134
2020-01-01 00:00:05.167,282.4739
2020-01-01 00:00:05.168,281.9035
2020-01-01 00:00:05.169,281.4045
2020-01-01 00:00:05.170,280.9789
2020-01-01 00:00:05.171,280.6283
2020-01-01 00:00:05.172,280.3543
2020-01-01 00:00:05.173,280.1577
2020-01-01 00:00:05.174,280.0395
2020-01-01 00:00:05.175,280.0000
2020-01-01 00:00:05.176,280.0395
2020-01-01 00:00:05.177,280.1577
2020-01-01 00:00:05.178,280.3543
2020-01-01 00:00:05.179,280.6283
2020-01-01 00:00:05.180,280.9789
2020-01-01 00:00:05.181,281.4045
2020-01-01 00:00:05.182,281.9035
2020-01-01 00:00:05.183,282.4739
2020-01-01 00:00:05.184,283.1134
2020-01-01 00:00:05.185,283.8197
2020-01-01 00:00:05.186,284.5897
2020-01-01 00:00:05.187,285.4206
2020-01-01 00:00:05.188,286.3091
2020-01-01 00:00:05.189,287.2515
2020-01-01 00:00:05.190,288.2443
2020-01-01 00:00:05.191,289.2835
2020-01-01 00:00:05.192,290.3649
2020-01-01 00:00:05.193,291.4844
2020-01-01 00:00:05.194,292.6375
2020-01-01 00:00:05.195,293.8197
2020-01-01 00:00:05.196,295.0262
2020-01-01 00:00:05.197,296.2524
2020-01-01 00:00:05.198,297.4933
2020-01-01 00:00:05.199,298.7442
2020-01-01 00:00:05.200,300.0000
2020-01-01 00:00:05.201,301.2558
2020-01-01 00:00:05.202,302.5067
2020-01-01 00:00:05.203,303.7476
2020-01-01 00:00:05.204,304.9738
2020-01-01 00:00:05.205,306.1803
2020-01-01 00:00:05.206,307.3625
2020-01-01 00:00:05.207,308.5156
2020-01-01 00:00:05.208,309.6351
2020-01-01 00:00:05.209,310.7165
2020-01-01 00:00:05.210,311.7557
2020-01-01 00:00:05.211,312.7485
2020-01-01 00:00:05.212,313.6909
2020-01-01 00:00:05.213,314.5794
2020-01-01 00:00:05.214,315.4103
2020-01-01 00:00:05.215,316.1803
2020-01-01 00:00:05.216,316.8866
2020-01-01 00:00:05.217,317.5261
2020-01-01 00:00:05.218,318.0965
2020-01-01 00:00:05.219,318.5955
2020-01-01 00:00:05.220,319.0211
2020-01-01 00:00:05.221,319.3717
2020-01-01 00:00:05.222,319.6457
2020-01-01 00:00:05.223,319.8423
2020-01-01 00:00:05.224,319.9605
2020-01-01 00:00:05.225,320.0000
2020-01-01 00:00:05.226,319.9605
2020-01-01 00:00:05.227,319.8423
2020-01-01 00:00:05.228,319.6457
2020-01-01 00:00:05.229,319.3717
2020-01-01 00:00:05.230,319.0211
2020-01-01 00:00:05.231,318.5955
2020-01-01 00:00:05.232,318.0965
2020-01-01 00:00:05.233,317.5261
2020-01-01 00:00:05.234,316.8866
2020-01-01 00:00:05.235,316.1803
2020-01-01 00:00:05.236,315.4103
2020-01-01 00:00:05.237,314.5794
2020-01-01 00:00:05.238,313.6909
2020-01-01 00:00:05.239,312.7485
2020-01-01 00:00:05.240,311.7557
2020-01-01 00:00:05.241,310.7165
2020-01-01 00:00:05.242,309.6351
2020-01-01 00:00:05.243,308.5156
2020-01-01 00:00:05.244,307.3625
2020-01-01 00:00:05.245,306.1803
2020-01-01 00:00:05.246,304.9738
2020-01-01 00:00:05.247,303.7476
2020-01-01 00:00:05.248,302.5067
2020-01-01 00:00:05.249,301.2558
2020-01-01 00:00:05.250,300.0000
2020-01-01 00:00:05.251,298.7442
2020-01-01 00:00:05.252,297.4933
2020-01-01 00:00:05.253,296.2524
2020-01-01 00:00:05.254,295.0262
2020-01-01 00:00:05.255,293.8197
2020-01-01 00:00:05.256,292.6375
2020-01-01 00:00:05.257,291.4844
